Time (s);Position (mm);Force (kN);Strain (%);
"21.5000";"0.3584";"1.2561";"0.0096"
"21.5500";"0.3591";"1.2554";"0.0095"
"21.6000";"0.3599";"1.2573";"0.0096"
"21.6500";"0.3610";"1.2650";"0.0098"
"21.7000";"0.3618";"1.2712";"0.0098"
"21.7500";"0.3625";"1.2718";"0.0097"
"21.8000";"0.3632";"1.2715";"0.0098"
"21.8500";"0.3643";"1.2792";"0.0098"
"21.9000";"0.3653";"1.2867";"0.0099"
"21.9500";"0.3659";"1.2869";"0.0099"
"22.0000";"0.3666";"1.2872";"0.0097"
"22.0500";"0.3676";"1.2919";"0.0099"
"22.1000";"0.3686";"1.3010";"0.0101"
"22.1500";"0.3693";"1.3031";"0.0101"
"22.2000";"0.3700";"1.3024";"0.0101"
"22.2500";"0.3709";"1.3078";"0.0099"
"22.3000";"0.3719";"1.3176";"0.0102"
"22.3500";"0.3726";"1.3200";"0.0103"
"22.4000";"0.3733";"1.3200";"0.0102"
"22.4500";"0.3741";"1.3226";"0.0103"
"22.5000";"0.3752";"1.3321";"0.0103"
"22.5500";"0.3760";"1.3375";"0.0103"
"22.6000";"0.3766";"1.3360";"0.0103"
"22.6500";"0.3774";"1.3375";"0.0105"
"22.7000";"0.3785";"1.3456";"0.0106"
"22.7500";"0.3793";"1.3526";"0.0106"
"22.8000";"0.3800";"1.3529";"0.0105"
"22.8500";"0.3807";"1.3530";"0.0104"
"22.9000";"0.3817";"1.3603";"0.0108"
"22.9500";"0.3827";"1.3689";"0.0107"
"23.0000";"0.3833";"1.3691";"0.0106"
"23.0500";"0.3840";"1.3693";"0.0106"
"23.1000";"0.3850";"1.3741";"0.0107"
"23.1500";"0.3860";"1.3835";"0.0108"
"23.2000";"0.3867";"1.3860";"0.0107"
"23.2500";"0.3874";"1.3850";"0.0106"
"23.3000";"0.3883";"1.3893";"0.0108"
"23.3500";"0.3894";"1.3989";"0.0109"
"23.4000";"0.3901";"1.4021";"0.0108"
"23.4500";"0.3907";"1.4019";"0.0109"
"23.5000";"0.3916";"1.4043";"0.0110"
"23.5500";"0.3927";"1.4127";"0.0109"
"23.6000";"0.3935";"1.4191";"0.0112"
"23.6500";"0.3942";"1.4185";"0.0110"
"23.7000";"0.3949";"1.4195";"0.0111"
"23.7500";"0.3960";"1.4278";"0.0111"
"23.8000";"0.3969";"1.4349";"0.0112"
"23.8500";"0.3976";"1.4347";"0.0113"
"23.9000";"0.3983";"1.4357";"0.0113"
"23.9500";"0.3993";"1.4410";"0.0114"
"24.0000";"0.4003";"1.4502";"0.0112"
"24.0500";"0.4009";"1.4509";"0.0116"
"24.1000";"0.4016";"1.4501";"0.0114"
"24.1500";"0.4026";"1.4561";"0.0115"
"24.2000";"0.4036";"1.4644";"0.0114"
"24.2500";"0.4043";"1.4666";"0.0114"
"24.3000";"0.4050";"1.4665";"0.0116"
"24.3500";"0.4059";"1.4695";"0.0118"
"24.4000";"0.4069";"1.4795";"0.0117"
"24.4500";"0.4076";"1.4834";"0.0119"
"24.5000";"0.4083";"1.4821";"0.0117"
"24.5500";"0.4091";"1.4849";"0.0115"
"24.6000";"0.4102";"1.4923";"0.0119"
"24.6500";"0.4110";"1.4988";"0.0120"
"24.7000";"0.4116";"1.4990";"0.0118"
"24.7500";"0.4124";"1.4994";"0.0119"
"24.8000";"0.4134";"1.5066";"0.0118"
"24.8500";"0.4143";"1.5147";"0.0121"
"24.9000";"0.4150";"1.5143";"0.0123"
"24.9500";"0.4157";"1.5153";"0.0120"
"25.0000";"0.4167";"1.5206";"0.0120"
"25.0500";"0.4177";"1.5293";"0.0121"
"25.1000";"0.4183";"1.5319";"0.0122"
"25.1500";"0.4191";"1.5310";"0.0123"
"25.2000";"0.4200";"1.5356";"0.0123"
"25.2500";"0.4210";"1.5449";"0.0123"
"25.3000";"0.4218";"1.5474";"0.0121"
"25.3500";"0.4224";"1.5473";"0.0123"
"25.4000";"0.4233";"1.5504";"0.0125"
"25.4500";"0.4243";"1.5585";"0.0125"
"25.5000";"0.4252";"1.5647";"0.0124"
"25.5500";"0.4258";"1.5635";"0.0128"
"25.6000";"0.4266";"1.5652";"0.0125"
"25.6500";"0.4277";"1.5740";"0.0125"
"25.7000";"0.4285";"1.5800";"0.0129"
"25.7500";"0.4292";"1.5798";"0.0127"
"25.8000";"0.4299";"1.5807";"0.0125"
"25.8500";"0.4310";"1.5869";"0.0128"
"25.9000";"0.4319";"1.5957";"0.0127"
"25.9500";"0.4326";"1.5969";"0.0128"
"26.0000";"0.4333";"1.5965";"0.0129"
"26.0500";"0.4343";"1.6019";"0.0128"
"26.1000";"0.4353";"1.6105";"0.0129"
"26.1500";"0.4359";"1.6119";"0.0129"
"26.2000";"0.4366";"1.6119";"0.0131"
"26.2500";"0.4375";"1.6155";"0.0132"
"26.3000";"0.4386";"1.6249";"0.0129"
"26.3500";"0.4393";"1.6294";"0.0129"
"26.4000";"0.4400";"1.6280";"0.0132"
"26.4500";"0.4408";"1.6301";"0.0132"
"26.5000";"0.4418";"1.6384";"0.0132"
"26.5500";"0.4426";"1.6444";"0.0131"
"26.6000";"0.4433";"1.6449";"0.0133"
"26.6500";"0.4441";"1.6452";"0.0132"
"26.7000";"0.4451";"1.6525";"0.0134"
"26.7500";"0.4460";"1.6605";"0.0133"
"26.8000";"0.4466";"1.6599";"0.0133"
"26.8500";"0.4474";"1.6610";"0.0134"
"26.9000";"0.4483";"1.6661";"0.0134"
"26.9500";"0.4493";"1.6750";"0.0137"
"27.0000";"0.4500";"1.6782";"0.0135"
"27.0500";"0.4507";"1.6770";"0.0135"
"27.1000";"0.4516";"1.6817";"0.0138"
"27.1500";"0.4527";"1.6907";"0.0137"
"27.2000";"0.4534";"1.6935";"0.0136"
"27.2500";"0.4541";"1.6934";"0.0138"
"27.3000";"0.4549";"1.6958";"0.0139"
"27.3500";"0.4560";"1.7048";"0.0139"
"27.4000";"0.4568";"1.7109";"0.0139"
"27.4500";"0.4575";"1.7100";"0.0138"
"27.5000";"0.4583";"1.7115";"0.0139"
"27.5500";"0.4594";"1.7210";"0.0141"
"27.6000";"0.4602";"1.7267";"0.0142"
"27.6500";"0.4609";"1.7267";"0.0141"
"27.7000";"0.4616";"1.7272";"0.0141"
